,Timestamps,Content
1680,01:13:56.560 --> 01:13:57.780,这方面的我觉得没有
1681,01:13:57.780 --> 01:14:01.340,基本上是郭地雄是第一人
1682,01:14:01.340 --> 01:14:05.660,那么我以前讲过维尔主教的一些
1683,01:14:05.660 --> 01:14:08.380,他也讲过这个伊斯兰治下的
1684,01:14:08.380 --> 01:14:09.140,这个东正教
1685,01:14:09.140 --> 01:14:12.220,可能也主要侧重拜上庭时期
1686,01:14:12.220 --> 01:14:15.580,大家有兴趣也可以去看
1687,01:14:15.580 --> 01:14:17.140,那么接下来时间呢
1688,01:14:17.140 --> 01:14:18.700,就是我们问答的环节
1689,01:14:18.700 --> 01:14:21.080,如果我给大家两分钟
1690,01:14:21.080 --> 01:14:22.840,然后你们可以想一想
1691,01:14:22.840 --> 01:14:23.980,该问什么问题
1692,01:14:23.980 --> 01:14:25.880,然后我自己有几个问题
1693,01:14:25.880 --> 01:14:27.960,我首先我比较感兴趣的是
1694,01:14:27.960 --> 01:14:29.400,那个圣山的情况
1695,01:14:29.400 --> 01:14:33.400,就是在这个拜占庭时期
1696,01:14:33.400 --> 01:14:35.480,就是这个阿斯曼时期
1697,01:14:35.480 --> 01:14:36.860,这个圣山是什么情况
1698,01:14:36.860 --> 01:14:37.540,大概
1699,01:14:37.540 --> 01:14:41.160,说实话圣山其实有一段衰败期
1700,01:14:41.160 --> 01:14:44.420,因为毕竟就是没有了
1701,01:14:44.420 --> 01:14:45.400,之前像拜占庭
1702,01:14:45.400 --> 01:14:46.720,东罗马皇帝的支持
1703,01:14:46.720 --> 01:14:49.100,所以之后
1704,01:14:49.100 --> 01:14:51.640,可以说东正教的君主
1705,01:14:51.640 --> 01:14:52.960,比如说我们提到的
1706,01:14:52.960 --> 01:14:53.880,就是摩尔多瓦
1707,01:14:53.880 --> 01:14:55.340,摩尔多瓦
1708,01:14:55.340 --> 01:14:56.080,然后还有
1709,01:14:56.080 --> 01:14:58.380,瓦拉基亚
1710,01:14:58.380 --> 01:14:59.820,就是罗马利亚的前身
1711,01:14:59.820 --> 01:15:03.040,他们的君主是东罗教的君主
1712,01:15:03.040 --> 01:15:05.880,提供了一些资源上的支持
1713,01:15:05.880 --> 01:15:09.160,所以怎么说还是勉强为时吧
1714,01:15:09.160 --> 01:15:10.840,但是之后
1715,01:15:10.840 --> 01:15:13.260,就是有的时候
1716,01:15:13.260 --> 01:15:16.560,也会受到奥斯曼当局的骚扰
1717,01:15:16.560 --> 01:15:17.360,就是
1718,01:15:17.360 --> 01:15:19.220,他是相当于自制的是吧
1719,01:15:19.220 --> 01:15:19.800,还是还是怎么样
1720,01:15:19.800 --> 01:15:21.600,比如说像19世纪
1721,01:15:21.600 --> 01:15:22.200,就是说
1722,01:15:22.200 --> 01:15:23.460,如果没有记错的话
1723,01:15:23.460 --> 01:15:24.840,当时可能是
1724,01:15:24.840 --> 01:15:27.020,因为也是为了报复当时希腊的
1725,01:15:27.020 --> 01:15:28.940,那个独立战争嘛
1726,01:15:28.940 --> 01:15:30.000,就是奥斯曼帝国
1727,01:15:30.000 --> 01:15:32.420,对于就是圣山当局
1728,01:15:32.420 --> 01:15:33.760,就具体细节记不清了
1729,01:15:33.760 --> 01:15:35.840,但是也是有一定的骚扰的
1730,01:15:35.840 --> 01:15:38.220,而且经历一些火灾
1731,01:15:38.220 --> 01:15:39.100,就有些修道院
1732,01:15:39.100 --> 01:15:40.700,都是后来重建的
1733,01:15:40.700 --> 01:15:43.100,就是可以说是圣山
1734,01:15:43.100 --> 01:15:46.560,在奥斯曼时期是勉强维持吧
1735,01:15:46.560 --> 01:15:47.400,就是没有
1736,01:15:47.400 --> 01:15:49.900,没有恢复
1737,01:15:49.900 --> 01:15:52.560,拜占庭的那个全盛时期
1738,01:15:52.560 --> 01:15:54.860,但是确实也是
1739,01:15:54.860 --> 01:15:55.700,很有成就的
1740,01:15:55.700 --> 01:15:59.060,比如说圣山的尼克德姆
1741,01:16:05.640 --> 01:16:06.640,好
1742,01:16:06.640 --> 01:16:07.000,好
1743,01:16:07.000 --> 01:16:07.700,是这个
1744,01:16:07.700 --> 01:16:08.260,另外一个问题
1745,01:16:08.260 --> 01:16:09.460,还有塞浦路斯
1746,01:16:09.460 --> 01:16:10.960,他们那边是什么情况
1747,01:16:10.960 --> 01:16:11.660,塞浦路斯
1748,01:16:11.660 --> 01:16:12.560,还有克里特岛
1749,01:16:12.560 --> 01:16:14.420,他们都算是自治的吧
1750,01:16:14.420 --> 01:16:15.520,在当时
1751,01:16:17.960 --> 01:16:18.920,之前
1752,01:16:20.760 --> 01:16:21.500,像克里特岛
1753,01:16:21.500 --> 01:16:22.300,我刚刚也提到过
1754,01:16:22.300 --> 01:16:24.600,本来是威尼斯的殖民地
1755,01:16:24.600 --> 01:16:25.500,十七世纪的时候
1756,01:16:25.500 --> 01:16:26.760,才被奥斯曼征服
1757,01:16:28.720 --> 01:16:30.060,之后
1758,01:16:30.060 --> 01:16:31.560,克里特的对于
1759,01:16:31.560 --> 01:16:33.420,东正教会比较特殊
1760,01:16:33.420 --> 01:16:35.560,因为在希腊独立的时候
1761,01:16:35.560 --> 01:16:37.420,他还是奥斯曼帝国的领土
1762,01:16:38.260 --> 01:16:42.260,他是后来才被并入了
1763,01:16:42.260 --> 01:16:44.460,现在的希腊
1764,01:16:44.460 --> 01:16:47.460,所以就是说根据
1765,01:16:47.460 --> 01:16:50.960,希腊自主政教会跟军队参
1766,01:16:50.960 --> 01:16:52.100,地方牧首的协议
1767,01:16:52.100 --> 01:16:53.960,就是这些新
1768,01:16:53.960 --> 01:16:58.920,并入希腊的领土上的东正教会
1769,01:16:58.920 --> 01:17:02.020,虽然主教也参与希腊的
1770,01:17:02.020 --> 01:17:05.620,就是在雅典的圣公会
1771,01:17:05.620 --> 01:17:07.020,圣公会议
1772,01:17:07.020 --> 01:17:10.220,但是名义上还是属于军队参与牧牧首
1773,01:17:10.220 --> 01:17:12.620,管弦的
1774,01:17:12.620 --> 01:17:14.560,比较特殊
1775,01:17:14.560 --> 01:17:18.660,像塞浦路斯也是有自主的教会
1776,01:17:18.660 --> 01:17:20.860,从五世纪开始
1777,01:17:20.860 --> 01:17:24.860,是这样的
1778,01:17:24.860 --> 01:17:27.000,还有一个问题
1779,01:17:27.000 --> 01:17:29.000,关于新殉道者的一些史料
1780,01:17:29.000 --> 01:17:31.320,你推荐的有哪些书吗
1781,01:17:31.320 --> 01:17:33.820,这个还是有很多
1782,01:17:33.820 --> 01:17:35.860,希腊出了很多小册子
1783,01:17:35.860 --> 01:17:37.740,每一位新殉道者
1784,01:17:37.740 --> 01:17:41.300,出一本传记
1785,01:17:41.300 --> 01:17:44.860,有的比较短
1786,01:17:44.860 --> 01:17:46.500,但是主要是希腊语的
1787,01:17:46.500 --> 01:17:48.300,有些可能也翻译成英文了
1788,01:17:48.300 --> 01:17:49.740,但主要是希腊语的
1789,01:17:49.740 --> 01:17:50.900,如果要来希腊的话
1790,01:17:50.900 --> 01:17:52.460,就是在有的教堂
1791,01:17:52.460 --> 01:17:54.500,如果要卖书的话就可以找到
1792,01:17:54.500 --> 01:17:58.100,我觉得好像西方都没有研究这块
1793,01:17:58.100 --> 01:18:00.500,就是研究这个新殉道者的
1794,01:18:00.500 --> 01:18:01.100,没有
1795,01:18:01.100 --> 01:18:03.100,就是他们他们在希腊很出名
1796,01:18:03.100 --> 01:18:04.900,对明白了
1797,01:18:04.900 --> 01:18:06.700,总共有几百位吧
1798,01:18:06.700 --> 01:18:10.900,嗯
1799,01:18:11.300 --> 01:18:12.500,嗯
1800,01:18:12.500 --> 01:18:12.860,好
1801,01:18:12.860 --> 01:18:13.940,我的问题问完了
1802,01:18:13.940 --> 01:18:16.860,我看大家还有什么问题吗
1803,01:18:16.860 --> 01:18:19.300,大家其实可以可以可以
1804,01:18:19.300 --> 01:18:22.700,可以说话或者留言随意
1805,01:18:22.700 --> 01:18:23.500,对
1806,01:18:23.500 --> 01:18:24.540,我的话因为我
1807,01:18:24.540 --> 01:18:26.740,我是可能偏
1808,01:18:26.740 --> 01:18:27.660,不是拜占庭了
1809,01:18:27.660 --> 01:18:29.260,我现在都不是拜占庭了
1810,01:18:29.260 --> 01:18:31.260,我走到图鲁方地区这
1811,01:18:31.260 --> 01:18:34.460,我就看那个中亚地区的那个
1812,01:18:34.460 --> 01:18:36.860,警教跟那个
1813,01:18:36.860 --> 01:18:38.460,跟那个伊斯兰教的关系
1814,01:18:38.460 --> 01:18:40.300,其实
1815,01:18:40.300 --> 01:18:41.700,可能更恶劣一点
1816,01:18:41.700 --> 01:18:42.660,fingernail
1817,01:18:42.660 --> 01:18:45.260,不过在奥斯曼帝国政策是一样的
1818,01:18:45.260 --> 01:18:47.860,在奥斯曼帝国也有一些锦教徒
1819,01:18:47.860 --> 01:18:49.700,就是东方亚厨教会
1820,01:18:49.700 --> 01:18:51.660,虽然他没有正教徒和
1821,01:18:51.660 --> 01:18:54.140,亚美尼亚教徒人出那么多
1822,01:18:54.140 --> 01:18:58.640,但是一樣的 就是錦教的主教
1823,01:19:00.240 --> 01:19:02.540,就是也是有自治權的
1824,01:19:02.540 --> 01:19:04.840,就是可以就是替帝國收稅
1825,01:19:05.640 --> 01:19:06.940,但是最後結果不太好
1826,01:19:06.940 --> 01:19:07.340,為什麼呢
1827,01:19:07.340 --> 01:19:08.340,因為一戰的時候
1828,01:19:08.340 --> 01:19:11.540,奧斯曼帝國跟俄羅斯帝國是交戰的狀態
1829,01:19:12.340 --> 01:19:14.040,而當時的俄羅斯帝國
1830,01:19:14.340 --> 01:19:16.740,它的勢力進入了高加索地區
1831,01:19:19.240 --> 01:19:24.040,所以當時的一些錦教的主教
1832,01:19:24.740 --> 01:19:27.740,因為當時俄羅斯勢力進入了高加索地區
1833,01:19:28.040 --> 01:19:31.240,所以他們就是在保留自己的
1834,01:19:31.840 --> 01:19:32.940,禮儀的前幾下
1835,01:19:32.940 --> 01:19:35.840,他們名義上併入俄羅斯東正教會了
1836,01:19:35.840 --> 01:19:37.640,就有點像東夷的天主教徒
1837,01:19:38.040 --> 01:19:41.040,就是當時的一些錦教就是黑海
1838,01:19:41.040 --> 01:19:43.440,還有伊朗西北部
1839,01:19:43.640 --> 01:19:47.840,那個烏克米亞湖附近的一些錦教的主教
1840,01:19:48.140 --> 01:19:50.240,就是說我們保留我們的禮儀
1841,01:19:50.340 --> 01:19:51.840,但是形式上
1842,01:19:51.840 --> 01:19:54.440,我們加入東正教會
1843,01:19:54.440 --> 01:19:56.740,所以可以稱為東夷東正教
1844,01:19:56.740 --> 01:19:57.740,所以東正教
1845,01:19:57.740 --> 01:19:59.340,所以跟錦教比起來
1846,01:19:59.340 --> 01:20:00.640,東正教是西方的
1847,01:20:00.640 --> 01:20:02.040,錦教是東方的
1848,01:20:02.040 --> 01:20:04.940,可以叫做東夷東正教會
1849,01:20:04.940 --> 01:20:09.540,所以可能就是最後奧斯曼當局就覺得
1850,01:20:09.540 --> 01:20:11.840,這些人背叛了帝國
1851,01:20:11.840 --> 01:20:14.140,跟俄羅斯人合作
1852,01:20:14.140 --> 01:20:15.540,跟俄羅斯帝國合作
1853,01:20:15.540 --> 01:20:19.040,所以就是在屠殺
1854,01:20:19.040 --> 01:20:21.140,亞美尼亞基督族的同時
1855,01:20:21.140 --> 01:20:24.940,奧斯曼後期也屠殺了大量的錦教徒
1856,01:20:26.540 --> 01:20:28.840,所以他們其實最後的
1857,01:20:30.940 --> 01:20:32.940,命運是很悲慘的
1858,01:20:33.540 --> 01:20:35.440,當然也是受到當時民族主義的影響
1859,01:20:35.440 --> 01:20:36.740,因為受西方影響
1860,01:20:36.740 --> 01:20:38.040,土耳其青年黨
1861,01:20:38.340 --> 01:20:40.040,他們不希望就是
1862,01:20:40.040 --> 01:20:42.340,持續奧斯曼的這個多民族的
1863,01:20:42.740 --> 01:20:44.040,這個政策
1864,01:20:44.040 --> 01:20:46.140,他們希望建立一個清一色的
1865,01:20:46.540 --> 01:20:49.740,土耳其族主導的一個現代的民族國家
1866,01:20:49.740 --> 01:20:51.740,所以可以說
1867,01:20:51.740 --> 01:20:53.540,現在亞美尼亞人
1868,01:20:53.540 --> 01:20:55.140,有僅教徒的屠殺
1869,01:20:55.140 --> 01:20:56.140,都是當時
1870,01:20:57.040 --> 01:20:58.940,土耳其青年黨主導的
1871,01:20:59.540 --> 01:21:02.040,其實創始的奧斯曼當時帝國
1872,01:21:02.440 --> 01:21:04.240,對於這個整個奧斯曼的統治
1873,01:21:04.240 --> 01:21:05.640,已經非常薄弱了
1874,01:21:07.940 --> 01:21:08.740,我明白
1875,01:21:08.740 --> 01:21:09.340,就是
1876,01:21:09.640 --> 01:21:11.940,我說的就是比如說敘利亞教會嘛
1877,01:21:11.940 --> 01:21:12.640,他的
1878,01:21:12.640 --> 01:21:15.040,其實他在伊斯蘭的治下更長時間
1879,01:21:15.040 --> 01:21:16.040,他可能
1880,01:21:17.340 --> 01:21:18.640,七十幾末就開始了
1881,01:21:18.640 --> 01:21:21.840,然後他經歷的蹂躪
1882,01:21:22.040 --> 01:21:23.240,要比
1883,01:21:23.540 --> 01:21:25.340,要比希臘東正教要更長
1884,01:21:25.840 --> 01:21:26.940,蹂躪了上千年
1885,01:21:27.140 --> 01:21:28.840,比較有名的
1886,01:21:28.840 --> 01:21:29.540,比如說
1887,01:21:30.140 --> 01:21:32.140,就是在伊斯蘭治下有
1888,01:21:32.440 --> 01:21:32.940,可能
1889,01:21:33.640 --> 01:21:35.240,我今天跟你的學到的就是
1890,01:21:35.240 --> 01:21:37.240,奧斯曼可能算是比較溫和的了
1891,01:21:37.840 --> 01:21:39.540,在伊斯蘭治下其實有兩個派別
1892,01:21:39.540 --> 01:21:40.940,就是民族主義比較強的
1893,01:21:41.240 --> 01:21:43.040,他們會屠殺屠殺基督徒
1894,01:21:43.040 --> 01:21:44.040,就直接殺掉
1895,01:21:45.340 --> 01:21:46.140,現在也是
1896,01:21:46.140 --> 01:21:46.840,現在也是
1897,01:21:46.840 --> 01:21:48.540,現在現在你看中東的局勢
1898,01:21:48.540 --> 01:21:49.040,也是這樣的
1899,01:21:49.040 --> 01:21:51.240,有些國家就是屠殺基督徒的
1900,01:21:51.940 --> 01:21:54.240,比較有名的幾次屠殺
1901,01:21:54.840 --> 01:21:58.240,第一次就是他們可能八世紀的時候到中亞地區
1902,01:21:58.640 --> 01:22:00.740,他們就通過免稅啊什麼的
1903,01:22:01.240 --> 01:22:02.840,就呼召很多僭教徒
1904,01:22:03.040 --> 01:22:04.140,變成轉宗嘛
1905,01:22:04.140 --> 01:22:06.540,轉從成那個伊斯蘭教徒
1906,01:22:06.540 --> 01:22:07.240,這是一方面
1907,01:22:07.240 --> 01:22:07.840,這是一方面
1908,01:22:07.840 --> 01:22:08.040,但是
1909,01:22:08.240 --> 01:22:09.240,其實蒙古東征
1910,01:22:09.240 --> 01:22:11.440,對於這個中亞地區的
1911,01:22:11.440 --> 01:22:12.240,井教會
1912,01:22:12.240 --> 01:22:13.240,我都很難說
1913,01:22:14.240 --> 01:22:15.240,有多大發展
1914,01:22:15.240 --> 01:22:15.640,因為
1915,01:22:16.240 --> 01:22:16.540,蒙古
1916,01:22:16.640 --> 01:22:17.740,帝國一旦垮台
1917,01:22:18.240 --> 01:22:20.240,他們這個蒙古帝國的一些王子
1918,01:22:20.240 --> 01:22:21.040,叫鐵木爾
1919,01:22:21.740 --> 01:22:23.240,就殺了大量的基督徒
1920,01:22:24.540 --> 01:22:25.040,就是
1921,01:22:25.040 --> 01:22:26.040,因為這種政治動作
1922,01:22:26.040 --> 01:22:26.540,所以
1923,01:22:26.540 --> 01:22:27.040,所以其實
1924,01:22:27.040 --> 01:22:29.740,敘利亞教會在蒙古帝國之後
1925,01:22:30.340 --> 01:22:31.840,基本上是一跌不正了
1926,01:22:31.840 --> 01:22:33.040,就是人數越來越少
1927,01:22:33.540 --> 01:22:35.340,然後我最近看一部書
1928,01:22:35.840 --> 01:22:37.140,談到這個敘利亞教會
1929,01:22:37.140 --> 01:22:37.840,歷史的時候
1930,01:22:38.340 --> 01:22:40.340,就基本上你就看到這個
1931,01:22:41.140 --> 01:22:41.840,大韓海
1932,01:22:41.840 --> 01:22:42.540,實在以後
1933,01:22:42.840 --> 01:22:43.740,敘利亞教會
1934,01:22:43.940 --> 01:22:46.740,唯一能做的就是加入這個西方的天主教
1935,01:22:47.240 --> 01:22:48.740,或者說跟西方結盟
1936,01:22:48.740 --> 01:22:49.840,才能夠活下來
1937,01:22:49.840 --> 01:22:51.140,不然的話他活不下來了
1938,01:22:51.140 --> 01:22:53.040,就常常遭受這種情況
1939,01:22:53.340 --> 01:22:54.240,現在敘利亞
1940,01:22:54.240 --> 01:22:56.740,好像新上台的這一任估計
1941,01:22:56.740 --> 01:22:57.240,對
1942,01:22:58.240 --> 01:22:59.940,對基督徒估計也不怎麼友好
1943,01:23:00.840 --> 01:23:01.440,據我所知
1944,01:23:01.440 --> 01:23:03.540,之前的總統阿薩德比較友好
1945,01:23:04.540 --> 01:23:04.740,對
1946,01:23:04.740 --> 01:23:05.240,是啊
1947,01:23:05.240 --> 01:23:05.940,所以
1948,01:23:05.940 --> 01:23:06.540,所以
1949,01:23:06.540 --> 01:23:06.940,所以
1950,01:23:06.940 --> 01:23:07.440,其實
1951,01:23:08.940 --> 01:23:09.840,總體來說
1952,01:23:09.840 --> 01:23:11.240,就是我並不
1953,01:23:12.640 --> 01:23:13.140,我
1954,01:23:13.140 --> 01:23:14.140,我覺得
1955,01:23:14.140 --> 01:23:16.740,那個伊斯蘭治下的基督徒不會
1956,01:23:18.040 --> 01:23:20.140,就是從我研究的警教歷史來看
1957,01:23:20.540 --> 01:23:21.740,不會有好日子過
1958,01:23:21.740 --> 01:23:22.240,是
1959,01:23:22.240 --> 01:23:23.240,是我也提到了
1960,01:23:23.240 --> 01:23:23.840,就是說
1961,01:23:24.240 --> 01:23:25.340,是比較溫和
1962,01:23:25.340 --> 01:23:27.140,但是也只是相對的
1963,01:23:29.640 --> 01:23:30.040,對
1964,01:23:30.240 --> 01:23:31.040,是這樣子的
1965,01:23:31.640 --> 01:23:32.640,當然就是
1966,01:23:32.640 --> 01:23:34.640,我們再看下面的問題吧
1967,01:23:34.640 --> 01:23:35.140,有
1968,01:23:35.540 --> 01:23:35.740,對
1969,01:23:35.740 --> 01:23:36.540,所以我再說一句
1970,01:23:36.540 --> 01:23:38.240,就是當然奧斯曼帝國時期的
1971,01:23:38.240 --> 01:23:39.540,就是敘利亞傳統的基督徒
1972,01:23:39.540 --> 01:23:40.840,也不僅僅是錦教
1973,01:23:40.840 --> 01:23:41.940,東方亞術教會
1974,01:23:42.040 --> 01:23:42.840,還有就是
1975,01:23:43.640 --> 01:23:44.440,馬隆里
1976,01:23:44.440 --> 01:23:46.340,里巴嫩的馬隆里的天主教會
1977,01:23:46.340 --> 01:23:47.840,也是敘利亞傳統的
1978,01:23:48.040 --> 01:23:49.840,然後還有就是西方敘利亞
1979,01:23:49.840 --> 01:23:51.240,就是那個雅各兵派的
1980,01:23:51.240 --> 01:23:54.540,就是也分幾部分
1981,01:23:56.240 --> 01:23:56.440,對
1982,01:23:56.440 --> 01:23:57.640,那我們有一個
1983,01:23:57.640 --> 01:23:58.240,有一個
1984,01:23:58.640 --> 01:24:00.040,我當然把那個
1985,01:24:00.040 --> 01:24:01.840,有一個學者專門寫了
1986,01:24:01.840 --> 01:24:03.140,現在的敘利亞教派
1987,01:24:03.140 --> 01:24:05.040,我當然把文章發到群里吧
1988,01:24:05.240 --> 01:24:06.840,我們現在來看一下問題
1989,01:24:07.840 --> 01:24:08.540,你來回
1990,01:24:08.740 --> 01:24:10.340,這個有一個叫小草的說
1991,01:24:10.340 --> 01:24:11.340,東正教任何
1992,01:24:11.340 --> 01:24:11.940,比奧林修
1993,01:24:11.940 --> 01:24:12.640,除了穆扇吉
1994,01:24:12.640 --> 01:24:14.640,還有其他比奧經典的嗎
1995,01:24:15.440 --> 01:24:16.140,有很多
1996,01:24:16.140 --> 01:24:18.040,但是很多都歸到穆扇吉了
1997,01:24:18.140 --> 01:24:19.240,比如說天梯
1998,01:24:20.340 --> 01:24:21.240,約翰的
1999,01:24:22.040 --> 01:24:23.140,明祝天梯
2000,01:24:23.940 --> 01:24:25.140,就是歸到穆扇吉
2001,01:24:25.140 --> 01:24:26.140,穆扇吉你們
2002,01:24:26.140 --> 01:24:26.940,所以可以說
2003,01:24:28.240 --> 01:24:29.840,19世紀之前的
2004,01:24:30.540 --> 01:24:31.240,經典
2005,01:24:31.440 --> 01:24:33.240,基本上在穆扇吉都可以找到
2006,01:24:33.440 --> 01:24:35.640,因為穆扇吉他本身他不是一本書
2007,01:24:35.840 --> 01:24:37.540,他是一本會集
2008,01:24:37.540 --> 01:24:40.640,耶
2009,01:24:42.940 --> 01:24:43.240,好
2010,01:24:43.540 --> 01:24:44.440,謝謝提問
2011,01:24:45.640 --> 01:24:45.840,好
2012,01:24:45.840 --> 01:24:46.740,我們再看下一個
2013,01:24:48.940 --> 01:24:50.840,現在的希臘東正教宗教領袖
2014,01:24:50.840 --> 01:24:52.840,當下對敘利亞的東正教
2015,01:24:53.540 --> 01:24:56.940,基督徒受到迫害能有多大程度的保護
2016,01:25:02.440 --> 01:25:04.640,這個相關的問題是在留言嗎
2017,01:25:04.640 --> 01:25:05.040,不好意思
2018,01:25:05.040 --> 01:25:05.840,意思我可以
2019,01:25:06.040 --> 01:25:06.640,我可以看一下
2020,01:25:06.640 --> 01:25:07.440,在留言裡面
2021,01:25:07.540 --> 01:25:08.040,對
2022,01:25:08.040 --> 01:25:08.540,在留言裡面
2023,01:25:08.540 --> 01:25:09.040,嗯
2024,01:25:09.340 --> 01:25:12.340,那我就把這個PPT給關了
2025,01:25:13.040 --> 01:25:13.540,可以
2026,01:25:13.640 --> 01:25:13.940,可以
2027,01:25:13.940 --> 01:25:14.540,沒問題
2028,01:25:14.540 --> 01:25:15.040,你看
2029,01:25:15.640 --> 01:25:15.940,好
2030,01:25:17.340 --> 01:25:18.640,是
2031,01:25:20.040 --> 01:25:20.440,好
2032,01:25:21.040 --> 01:25:21.840,我看一下
2033,01:25:24.940 --> 01:25:26.040,現在的
2034,01:25:26.640 --> 01:25:27.640,你說一下
2035,01:25:28.340 --> 01:25:28.940,嗯
2036,01:25:29.440 --> 01:25:30.040,就是
2037,01:25:31.840 --> 01:25:32.840,安條克
2038,01:25:33.340 --> 01:25:34.140,東正教
2039,01:25:34.140 --> 01:25:34.740,牧首
2040,01:25:35.140 --> 01:25:36.840,他的駐地是在大馬士閣
2041,01:25:37.540 --> 01:25:38.040,嗯
2042,01:25:38.040 --> 01:25:39.040,嗯
2043,01:25:39.040 --> 01:25:39.540,嗯
2044,01:25:39.540 --> 01:25:40.040,嗯
2045,01:25:40.040 --> 01:25:40.540,嗯
2046,01:25:40.540 --> 01:25:41.140,所以可以說
2047,01:25:41.140 --> 01:25:42.340,敘利亞他本身
2048,01:25:42.340 --> 01:25:43.040,嗯
2049,01:25:43.040 --> 01:25:43.840,他就是
2050,01:25:46.340 --> 01:25:47.240,東正教
2051,01:25:47.540 --> 01:25:48.540,自主教會
2052,01:25:49.040 --> 01:25:49.740,之一的
2053,01:25:50.840 --> 01:25:51.740,安條克
2054,01:25:52.740 --> 01:25:53.040,嗯
2055,01:25:53.040 --> 01:25:53.940,牧首區的
2056,01:25:53.940 --> 01:25:54.540,嗯
2057,01:25:54.540 --> 01:25:55.340,著地
2058,01:25:55.340 --> 01:25:55.840,嗯
2059,01:25:55.840 --> 01:25:56.340,嗯
2060,01:25:56.340 --> 01:25:56.840,嗯
2061,01:25:56.840 --> 01:25:57.340,嗯
2062,01:25:57.340 --> 01:25:58.340,嗯
2063,01:25:58.340 --> 01:25:58.840,嗯
2064,01:25:58.840 --> 01:25:59.840,而安條克
2065,01:25:59.840 --> 01:26:00.340,牧首
2066,01:26:00.340 --> 01:26:01.940,他也是希臘傳統的
2067,01:26:01.940 --> 01:26:03.840,嗯
2068,01:26:03.840 --> 01:26:04.840,嗯
2069,01:26:04.840 --> 01:26:05.340,嗯
2070,01:26:05.340 --> 01:26:05.640,所以
2071,01:26:05.640 --> 01:26:05.840,當然
2072,01:26:05.840 --> 01:26:06.840,其實在
2073,01:26:06.840 --> 01:26:07.340,這麼
2074,01:26:07.340 --> 01:26:08.340,複雜的條件下
2075,01:26:08.340 --> 01:26:09.340,就是我相信安條克
2076,01:26:09.340 --> 01:26:09.640,牧首
2077,01:26:09.640 --> 01:26:10.840,他還是儘量的
2078,01:26:10.840 --> 01:26:11.340,首先他
2079,01:26:11.840 --> 01:26:12.140,他
2080,01:26:12.140 --> 01:26:13.140,他表示不離開
2081,01:26:13.140 --> 01:26:14.040,須利亞
2082,01:26:14.040 --> 01:26:15.040,他
2083,01:26:15.040 --> 01:26:16.040,儘量的就是
2084,01:26:16.040 --> 01:26:17.040,保護
2085,01:26:18.040 --> 01:26:20.040,東正教傳統的基督徒
2086,01:26:21.040 --> 01:26:24.040,但是至於其他傳統的希臘教會
2087,01:26:24.040 --> 01:26:25.040,就是坦丁堡
2088,01:26:25.040 --> 01:26:26.040,耶路撒冷
2089,01:26:26.040 --> 01:26:27.040,嗯
2090,01:26:27.040 --> 01:26:28.040,雅典
2091,01:26:28.040 --> 01:26:29.040,還有阿爾巴尼亞
2092,01:26:29.040 --> 01:26:30.040,其實阿爾巴尼亞
2093,01:26:30.040 --> 01:26:32.040,東正教也是希臘傳統的
2094,01:26:32.040 --> 01:26:33.040,亞歷山大
2095,01:26:33.040 --> 01:26:34.040,可能就愛摩能住了
2096,01:26:35.040 --> 01:26:37.040,現在局勢確實非常複雜
2097,01:26:37.040 --> 01:26:39.040,好
2098,01:26:39.040 --> 01:26:40.040,對
2099,01:26:40.040 --> 01:26:41.040,謝謝提問
2100,01:26:41.040 --> 01:26:42.040,這個我
2101,01:26:43.040 --> 01:26:45.040,我最近聽說這個
2102,01:26:45.040 --> 01:26:46.040,蘇利亞的馬
2103,01:26:46.040 --> 01:26:48.040,蘇利亞的教會的那個牧首
2104,01:26:48.040 --> 01:26:50.040,也是說不走
2105,01:26:50.040 --> 01:26:51.040,就是這樣子
2106,01:26:51.040 --> 01:26:52.040,因為他們一旦走了
2107,01:26:52.040 --> 01:26:53.040,殺的更厲害
2108,01:26:53.040 --> 01:26:55.040,可能就是他們有個帶頭的
2109,01:26:55.040 --> 01:26:56.040,可能還保護一點
2110,01:26:56.040 --> 01:26:57.040,是的
2111,01:26:58.040 --> 01:26:59.040,對那我看
2112,01:26:59.040 --> 01:27:00.040,我們再問下一個問題
2113,01:27:00.040 --> 01:27:02.040,下一個是那個什麼
2114,01:27:03.040 --> 01:27:05.040,他是說閱讀了一個叫
2115,01:27:05.040 --> 01:27:08.040,教會歷史2000年的
2116,01:27:08.040 --> 01:27:09.040,上面說
2117,01:27:09.040 --> 01:27:10.040,土耳基穆斯林
2118,01:27:10.040 --> 01:27:12.040,統治比阿拉伯穆斯林
2119,01:27:12.040 --> 01:27:13.040,對基督徒更嚴酷
2120,01:27:13.040 --> 01:27:14.040,是
2121,01:27:14.040 --> 01:27:16.040,但是我覺得這個要看去的時期
2122,01:27:16.040 --> 01:27:17.040,就是
2123,01:27:17.040 --> 01:27:19.040,就中國史書說的那個
2124,01:27:19.040 --> 01:27:20.040,百億大使
2125,01:27:20.040 --> 01:27:21.040,沃馬亞王朝
2126,01:27:21.040 --> 01:27:23.040,當然對基督徒
2127,01:27:23.040 --> 01:27:24.040,當然是更誇人
2128,01:27:24.040 --> 01:27:25.040,因為那時候到剛剛興起嘛
2129,01:27:25.040 --> 01:27:27.040,更需要基督徒的支持
